Year,Month,Day,Period,1
2030,4,8,2,23743
2030,4,8,3,23176
2030,4,8,4,22538
2030,4,8,5,22133
2030,4,8,6,21831
2030,4,8,7,21654
2030,4,8,8,21650
2030,4,8,9,21924
2030,4,8,10,22440
2030,4,8,11,22824
2030,4,8,12,23153
2030,4,8,13,23222
2030,4,8,14,23279
2030,4,8,15,23266
2030,4,8,16,23051
2030,4,8,17,23063
2030,4,8,18,22913
2030,4,8,19,22865
2030,4,8,20,22830
2030,4,8,21,23179
2030,4,8,22,23448
2030,4,8,23,24296
2030,4,8,24,24810
2030,4,9,1,24239
2030,4,9,2,23574
2030,4,9,3,22966
2030,4,9,4,22254
2030,4,9,5,21672
2030,4,9,6,21198
2030,4,9,7,21296
2030,4,9,8,21120
2030,4,9,9,21360
2030,4,9,10,21788
2030,4,9,11,22358
2030,4,9,12,22868
2030,4,9,13,22741
2030,4,9,14,22800
2030,4,9,15,22585
2030,4,9,16,22632
2030,4,9,17,22524
2030,4,9,18,22413
2030,4,9,19,22504
2030,4,9,20,22559
2030,4,9,21,22886
2030,4,9,22,23266
2030,4,9,23,23867
2030,4,9,24,24365
2030,4,10,1,24014
2030,4,10,2,23222
2030,4,10,3,22533
2030,4,10,4,21812
2030,4,10,5,21133
2030,4,10,6,20718
2030,4,10,7,20762
2030,4,10,8,21147
2030,4,10,9,21692
2030,4,10,10,22735
2030,4,10,11,23617
2030,4,10,12,24120
2030,4,10,13,24180
2030,4,10,14,23980
2030,4,10,15,23656
2030,4,10,16,23743
2030,4,10,17,23758
2030,4,10,18,23647
2030,4,10,19,23582
2030,4,10,20,23452
2030,4,10,21,23691
2030,4,10,22,23719
2030,4,10,23,24232
2030,4,10,24,24623
2030,4,11,1,24191
2030,4,11,2,23291
2030,4,11,3,22652
2030,4,11,4,21736
2030,4,11,5,21152
2030,4,11,6,20912
2030,4,11,7,20904
2030,4,11,8,21132
2030,4,11,9,21817
2030,4,11,10,22827
2030,4,11,11,23566
2030,4,11,12,24236
2030,4,11,13,24347
2030,4,11,14,23930
2030,4,11,15,23814
2030,4,11,16,23801
2030,4,11,17,23826
2030,4,11,18,23714
2030,4,11,19,23709
2030,4,11,20,23664
2030,4,11,21,23850
2030,4,11,22,24002
2030,4,11,23,24485
2030,4,11,24,24910
2030,4,12,1,24344
2030,4,12,2,23350
2030,4,12,3,22614
2030,4,12,4,22020
2030,4,12,5,21370
2030,4,12,6,21166
2030,4,12,7,21056
2030,4,12,8,21511
2030,4,12,9,21968
2030,4,12,10,22960
2030,4,12,11,23643
2030,4,12,12,24380
2030,4,12,13,24313
2030,4,12,14,24225
2030,4,12,15,24000
2030,4,12,16,23725
2030,4,12,17,23681
2030,4,12,18,23678
2030,4,12,19,23685
2030,4,12,20,23685
2030,4,12,21,24002
2030,4,12,22,24055
2030,4,12,23,24560
2030,4,12,24,24885
2030,4,13,1,24184
2030,4,13,2,23266
2030,4,13,3,22800
2030,4,13,4,22048
2030,4,13,5,21456
2030,4,13,6,21366
2030,4,13,7,21152
2030,4,13,8,21474
2030,4,13,9,22091
2030,4,13,10,22943
2030,4,13,11,23681
2030,4,13,12,24380
2030,4,13,13,24481
2030,4,13,14,24409
2030,4,13,15,24179
2030,4,13,16,24303
2030,4,13,17,24164
2030,4,13,18,24023
2030,4,13,19,24000
2030,4,13,20,24011
2030,4,13,21,23899
2030,4,13,22,24200
2030,4,13,23,24609
2030,4,13,24,24900
2030,4,14,1,24293
2030,4,14,2,23428
2030,4,14,3,22688
2030,4,14,4,21992
2030,4,14,5,21406
2030,4,14,6,21052
2030,4,14,7,21205
2030,4,14,8,21409
2030,4,14,9,22197
2030,4,14,10,23001
2030,4,14,11,23658
2030,4,14,12,24517
2030,4,14,13,24753
2030,4,14,14,24649
2030,4,14,15,24380
2030,4,14,16,24305
2030,4,14,17,24303
2030,4,14,18,24043
2030,4,14,19,24034
2030,4,14,20,23811
2030,4,14,21,24111
2030,4,14,22,24213
2030,4,14,23,24574
2030,4,14,24,24898
2030,4,15,1,24285
2030,4,15,2,23616
2030,4,15,3,22832
2030,4,15,4,22362
2030,4,15,5,21685
2030,4,15,6,21386
2030,4,15,7,21156
2030,4,15,8,21420
2030,4,15,9,21642
2030,4,15,10,22152
2030,4,15,11,22779
2030,4,15,12,23178
2030,4,15,13,23608
2030,4,15,14,23634
2030,4,15,15,23539
2030,4,15,16,23486
2030,4,15,17,23279
2030,4,15,18,23212
2030,4,15,19,23432
2030,4,15,20,23375
2030,4,15,21,23524
2030,4,15,22,23736
2030,4,15,23,24282
2030,4,15,24,24620
2030,4,16,1,24152
2030,4,16,2,23357
2030,4,16,3,22761
2030,4,16,4,22138
2030,4,16,5,21291
2030,4,16,6,21030
2030,4,16,7,20908
2030,4,16,8,20941
2030,4,16,9,21197
2030,4,16,10,21635
2030,4,16,11,22179
2030,4,16,12,22867
2030,4,16,13,22916
2030,4,16,14,22953
2030,4,16,15,22979
2030,4,16,16,22929
2030,4,16,17,22875
2030,4,16,18,22806
2030,4,16,19,22887
2030,4,16,20,22987
2030,4,16,21,23308
2030,4,16,22,23498
2030,4,16,23,23972
2030,4,16,24,24514
2030,4,17,1,24178
2030,4,17,2,23268
2030,4,17,3,22588
2030,4,17,4,21653
2030,4,17,5,21053
2030,4,17,6,20784
2030,4,17,7,20592
2030,4,17,8,20982
2030,4,17,9,21762
2030,4,17,10,22960
2030,4,17,11,23679
2030,4,17,12,24322
2030,4,17,13,24432
2030,4,17,14,24245
2030,4,17,15,23966
2030,4,17,16,23943
2030,4,17,17,24000
2030,4,17,18,23812
2030,4,17,19,23767
2030,4,17,20,23689
2030,4,17,21,23765
2030,4,17,22,23947
2030,4,17,23,24298
2030,4,17,24,24865
2030,4,18,1,24411
2030,4,18,2,23494
2030,4,18,3,22768
2030,4,18,4,21984
2030,4,18,5,21248
2030,4,18,6,21020
2030,4,18,7,21024
2030,4,18,8,21147
2030,4,18,9,21845
2030,4,18,10,22779
2030,4,18,11,23666
2030,4,18,12,24523
2030,4,18,13,24513
2030,4,18,14,24346
2030,4,18,15,24123
2030,4,18,16,24142
2030,4,18,17,24107
2030,4,18,18,23995
2030,4,18,19,23822
2030,4,18,20,23667
2030,4,18,21,23706
2030,4,18,22,24025
2030,4,18,23,24321
2030,4,18,24,24832
2030,4,19,1,24352
2030,4,19,2,23418
2030,4,19,3,22749
2030,4,19,4,21998
2030,4,19,5,21125
2030,4,19,6,20904
2030,4,19,7,20776
2030,4,19,8,21299
2030,4,19,9,21943
2030,4,19,10,23040
2030,4,19,11,23428
2030,4,19,12,24024
2030,4,19,13,23760
2030,4,19,14,23582
2030,4,19,15,23489
2030,4,19,16,23519
2030,4,19,17,23536
2030,4,19,18,23503
2030,4,19,19,23268
2030,4,19,20,23305
2030,4,19,21,23447
2030,4,19,22,23678
2030,4,19,23,24301
2030,4,19,24,24782
2030,4,20,1,24463
2030,4,20,2,23549
2030,4,20,3,22690
2030,4,20,4,21947
2030,4,20,5,21279
2030,4,20,6,21010
2030,4,20,7,20982
2030,4,20,8,21134
2030,4,20,9,21750
2030,4,20,10,22849
2030,4,20,11,23453
2030,4,20,12,23660
2030,4,20,13,23695
2030,4,20,14,23504
2030,4,20,15,23180
2030,4,20,16,23306
2030,4,20,17,23403
2030,4,20,18,23151
2030,4,20,19,23377
2030,4,20,20,23424
2030,4,20,21,23469
2030,4,20,22,23730
2030,4,20,23,24132
2030,4,20,24,24560
2030,4,21,1,24133
2030,4,21,2,23344
2030,4,21,3,22679
2030,4,21,4,21838
2030,4,21,5,21307
2030,4,21,6,21009
2030,4,21,7,20564
2030,4,21,8,20800
2030,4,21,9,21656
2030,4,21,10,22755
2030,4,21,11,23174
2030,4,21,12,23764
2030,4,21,13,23664
2030,4,21,14,23726
2030,4,21,15,23464
2030,4,21,16,23487
2030,4,21,17,23621
2030,4,21,18,23537
2030,4,21,19,23552
2030,4,21,20,23664
2030,4,21,21,23728
2030,4,21,22,24002
2030,4,21,23,24254
2030,4,21,24,24774
2030,4,22,1,24314
2030,4,22,2,23541
2030,4,22,3,22867
2030,4,22,4,22059
2030,4,22,5,21395
2030,4,22,6,21079
2030,4,22,7,20823
2030,4,22,8,21088
2030,4,22,9,21312
2030,4,22,10,21950
2030,4,22,11,22394
2030,4,22,12,22943
2030,4,22,13,23222
2030,4,22,14,23267
2030,4,22,15,23212
2030,4,22,16,23195
2030,4,22,17,23173
2030,4,22,18,22880
2030,4,22,19,23062
2030,4,22,20,23019
2030,4,22,21,23232
2030,4,22,22,23492
2030,4,22,23,24072
2030,4,22,24,24892
2030,4,23,1,24338
2030,4,23,2,23524
2030,4,23,3,22877
2030,4,23,4,22142
2030,4,23,5,21448
2030,4,23,6,20932
2030,4,23,7,20801
2030,4,23,8,20844
2030,4,23,9,21210
2030,4,23,10,21378
2030,4,23,11,21672
2030,4,23,12,22329
2030,4,23,13,22559
2030,4,23,14,22358
2030,4,23,15,22299
2030,4,23,16,22323
2030,4,23,17,22299
2030,4,23,18,22361
2030,4,23,19,22393
2030,4,23,20,22775
2030,4,23,21,23211
2030,4,23,22,23321
2030,4,23,23,23691
2030,4,23,24,24387
2030,4,24,1,23867
2030,4,24,2,23266
2030,4,24,3,22613
2030,4,24,4,21730
2030,4,24,5,21171
2030,4,24,6,20646
2030,4,24,7,21071
2030,4,24,8,21120
2030,4,24,9,21767
2030,4,24,10,22916
2030,4,24,11,23713
2030,4,24,12,24238
2030,4,24,13,24285
2030,4,24,14,24286
2030,4,24,15,24436
2030,4,24,16,24267
2030,4,24,17,24269
2030,4,24,18,24018
2030,4,24,19,23742
2030,4,24,20,23787
2030,4,24,21,23945
2030,4,24,22,24174
2030,4,24,23,24564
2030,4,24,24,25226
2030,4,25,1,24973
2030,4,25,2,23880
2030,4,25,3,22949
2030,4,25,4,22307
2030,4,25,5,21667
2030,4,25,6,21437
2030,4,25,7,21281
2030,4,25,8,21447
2030,4,25,9,22392
2030,4,25,10,23223
2030,4,25,11,23783
2030,4,25,12,24599
2030,4,25,13,24777
2030,4,25,14,24456
2030,4,25,15,24327
2030,4,25,16,24420
2030,4,25,17,24470
2030,4,25,18,24378
2030,4,25,19,24297
2030,4,25,20,24237
2030,4,25,21,24358
2030,4,25,22,24454
2030,4,25,23,24871
2030,4,25,24,25465
2030,4,26,1,24848
2030,4,26,2,24100
2030,4,26,3,23015
2030,4,26,4,22455
2030,4,26,5,21857
2030,4,26,6,21657
2030,4,26,7,21707
2030,4,26,8,21691
2030,4,26,9,22435
2030,4,26,10,23441
2030,4,26,11,23680
2030,4,26,12,24185
2030,4,26,13,24153
2030,4,26,14,23984
2030,4,26,15,23591
2030,4,26,16,23603
2030,4,26,17,23637
2030,4,26,18,23320
2030,4,26,19,23221
2030,4,26,20,23348
2030,4,26,21,23521
2030,4,26,22,23860
2030,4,26,23,24335
2030,4,26,24,25299
2030,4,27,1,24960
2030,4,27,2,23865
2030,4,27,3,23159
2030,4,27,4,22396
2030,4,27,5,21706
2030,4,27,6,21176
2030,4,27,7,21212
2030,4,27,8,21571
2030,4,27,9,22251
2030,4,27,10,23275
2030,4,27,11,23754
2030,4,27,12,24571
2030,4,27,13,24510
2030,4,27,14,24281
2030,4,27,15,23962
2030,4,27,16,23775
2030,4,27,17,23783
2030,4,27,18,23665
2030,4,27,19,23587
2030,4,27,20,23608
2030,4,27,21,23821
2030,4,27,22,23997
2030,4,27,23,24432
2030,4,27,24,25503
2030,4,28,1,24852
2030,4,28,2,23983
2030,4,28,3,22994
2030,4,28,4,21965
2030,4,28,5,21165
2030,4,28,6,20632
2030,4,28,7,20690
2030,4,28,8,20935
2030,4,28,9,21642
2030,4,28,10,22679
2030,4,28,11,23007
2030,4,28,12,23287
2030,4,28,13,23491
2030,4,28,14,23272
2030,4,28,15,23213
2030,4,28,16,23092
2030,4,28,17,23015
2030,4,28,18,22970
2030,4,28,19,22906
2030,4,28,20,23012
2030,4,28,21,23189
2030,4,28,22,23271
2030,4,28,23,23525
2030,4,28,24,24066
2030,4,29,1,24002
2030,4,29,2,23057
2030,4,29,3,22268
2030,4,29,4,21171
2030,4,29,5,20425
2030,4,29,6,19887
2030,4,29,7,19809
2030,4,29,8,19910
2030,4,29,9,20229
2030,4,29,10,20846
2030,4,29,11,21847
2030,4,29,12,22529
2030,4,29,13,22668
2030,4,29,14,22780
2030,4,29,15,22708
2030,4,29,16,22492
2030,4,29,17,22599
2030,4,29,18,22530
2030,4,29,19,22691
2030,4,29,20,22755
2030,4,29,21,22844
2030,4,29,22,22876
2030,4,29,23,23172
2030,4,29,24,23633
2030,4,30,1,23384
2030,4,30,2,22695
2030,4,30,3,21464
2030,4,30,4,20187
2030,4,30,5,19377
2030,4,30,6,19011
2030,4,30,7,18835
2030,4,30,8,18728
2030,4,30,9,18766
2030,4,30,10,19339
2030,4,30,11,19975
2030,4,30,12,20375
2030,4,30,13,20660
2030,4,30,14,20332
2030,4,30,15,19716
2030,4,30,16,19855
2030,4,30,17,19692
2030,4,30,18,19476
2030,4,30,19,19464
2030,4,30,20,19442
2030,4,30,21,19914
2030,4,30,22,20184
2030,4,30,23,20904
2030,4,30,24,22061
2030,5,1,1,21814
2030,5,1,2,20814
2030,5,1,3,19931
2030,5,1,4,19031
2030,5,1,5,18555
2030,5,1,6,18188
2030,5,1,7,18113
2030,5,1,8,18234
2030,5,1,9,18422
2030,5,1,10,18867
2030,5,1,11,19727
2030,5,1,12,20624
2030,5,1,13,21351
2030,5,1,14,21017
2030,5,1,15,20765
2030,5,1,16,20688
2030,5,1,17,20342
2030,5,1,18,20099
2030,5,1,19,20323
2030,5,1,20,20646
2030,5,1,21,21099
2030,5,1,22,21691
2030,5,1,23,22236
2030,5,1,24,22768
2030,5,2,1,22727
2030,5,2,2,21671
2030,5,2,3,20725
2030,5,2,4,19855
2030,5,2,5,19070
2030,5,2,6,18927
2030,5,2,7,18680
2030,5,2,8,18904
2030,5,2,9,19061
2030,5,2,10,19889
2030,5,2,11,20407
2030,5,2,12,21314
2030,5,2,13,21446
2030,5,2,14,21356
2030,5,2,15,21241
2030,5,2,16,21299
2030,5,2,17,21160
2030,5,2,18,21068
2030,5,2,19,21204
2030,5,2,20,21468
2030,5,2,21,21805
2030,5,2,22,22297
2030,5,2,23,22699
2030,5,2,24,23429
2030,5,3,1,23236
2030,5,3,2,22509
2030,5,3,3,21219
2030,5,3,4,20003
2030,5,3,5,19599
2030,5,3,6,19397
2030,5,3,7,19074
2030,5,3,8,19352
2030,5,3,9,20006
2030,5,3,10,21620
2030,5,3,11,22137
2030,5,3,12,22330
2030,5,3,13,22097
2030,5,3,14,21816
2030,5,3,15,21907
2030,5,3,16,22167
2030,5,3,17,22140
2030,5,3,18,21885
2030,5,3,19,22075
2030,5,3,20,22255
2030,5,3,21,22446
2030,5,3,22,22605
2030,5,3,23,22974
2030,5,3,24,23680
2030,5,4,1,23343
2030,5,4,2,22689
2030,5,4,3,21415
2030,5,4,4,20321
2030,5,4,5,19735
2030,5,4,6,19306
2030,5,4,7,19356
2030,5,4,8,19367
2030,5,4,9,20083
2030,5,4,10,21702
2030,5,4,11,22485
2030,5,4,12,22868
2030,5,4,13,22693
2030,5,4,14,22628
2030,5,4,15,22459
2030,5,4,16,22413
2030,5,4,17,22442
2030,5,4,18,22229
2030,5,4,19,22374
2030,5,4,20,22408
2030,5,4,21,22392
2030,5,4,22,22689
2030,5,4,23,22968
2030,5,4,24,23605
2030,5,5,1,23266
2030,5,5,2,22750
2030,5,5,3,21654
2030,5,5,4,20468
2030,5,5,5,19748
2030,5,5,6,19663
2030,5,5,7,19729
2030,5,5,8,19617
2030,5,5,9,20173
2030,5,5,10,21784
2030,5,5,11,22506
2030,5,5,12,22813
2030,5,5,13,22812
2030,5,5,14,22874
2030,5,5,15,22699
2030,5,5,16,22566
2030,5,5,17,22712
2030,5,5,18,22760
2030,5,5,19,22723
2030,5,5,20,22779
2030,5,5,21,22901
2030,5,5,22,23039
2030,5,5,23,23280
2030,5,5,24,23762
2030,5,6,1,23543
2030,5,6,2,22892
2030,5,6,3,21809
2030,5,6,4,20790
2030,5,6,5,20210
2030,5,6,6,19994
2030,5,6,7,19582
2030,5,6,8,19797
2030,5,6,9,20098
2030,5,6,10,20567
2030,5,6,11,21568
2030,5,6,12,22666
2030,5,6,13,22930
2030,5,6,14,22930
2030,5,6,15,23092
2030,5,6,16,22967
2030,5,6,17,22852
2030,5,6,18,22740
2030,5,6,19,22749
2030,5,6,20,22780
2030,5,6,21,23063
2030,5,6,22,22913
2030,5,6,23,23286
2030,5,6,24,23641
2030,5,7,1,23412
2030,5,7,2,22831
2030,5,7,3,22019
2030,5,7,4,20679
2030,5,7,5,20024
2030,5,7,6,19576
2030,5,7,7,19355
2030,5,7,8,19421
2030,5,7,9,19807
2030,5,7,10,20331
2030,5,7,11,20569
2030,5,7,12,20990
2030,5,7,13,20925
2030,5,7,14,20876
2030,5,7,15,21006
2030,5,7,16,20495
2030,5,7,17,20182
2030,5,7,18,20471
2030,5,7,19,20406
2030,5,7,20,20810
2030,5,7,21,21031
2030,5,7,22,21412
2030,5,7,23,22065
2030,5,7,24,22869
2030,5,8,1,22941
2030,5,8,2,22074
2030,5,8,3,21164
2030,5,8,4,20234
2030,5,8,5,19530
2030,5,8,6,19184
2030,5,8,7,19138
2030,5,8,8,19064
2030,5,8,9,19607
2030,5,8,10,20138
2030,5,8,11,20877
2030,5,8,12,21785
2030,5,8,13,22020
2030,5,8,14,21527
2030,5,8,15,21126
2030,5,8,16,21023
2030,5,8,17,20852
2030,5,8,18,20926
2030,5,8,19,20937
2030,5,8,20,21519
2030,5,8,21,22054
2030,5,8,22,22406
2030,5,8,23,22800
2030,5,8,24,23537
2030,5,9,1,23525
2030,5,9,2,22694
2030,5,9,3,21326
2030,5,9,4,20433
2030,5,9,5,19563
2030,5,9,6,19332
2030,5,9,7,19102
2030,5,9,8,19481
2030,5,9,9,20488
2030,5,9,10,22009
2030,5,9,11,22519
2030,5,9,12,22660
2030,5,9,13,22870
2030,5,9,14,22558
2030,5,9,15,22353
2030,5,9,16,22280
2030,5,9,17,22077
2030,5,9,18,22262
2030,5,9,19,22395
2030,5,9,20,22418
2030,5,9,21,22650
2030,5,9,22,22830
2030,5,9,23,22942
2030,5,9,24,23675
2030,5,10,1,23618
2030,5,10,2,22637
2030,5,10,3,21330
2030,5,10,4,20521
2030,5,10,5,19714
2030,5,10,6,19420
2030,5,10,7,19329
2030,5,10,8,19654
2030,5,10,9,20269
2030,5,10,10,22094
2030,5,10,11,22675
2030,5,10,12,22909
2030,5,10,13,22885
2030,5,10,14,22780
2030,5,10,15,22649
2030,5,10,16,22532
2030,5,10,17,22598
2030,5,10,18,22557
2030,5,10,19,22663
2030,5,10,20,22727
2030,5,10,21,22806
2030,5,10,22,23131
2030,5,10,23,23267
2030,5,10,24,23864
2030,5,11,1,23679
2030,5,11,2,22784
2030,5,11,3,21739
2030,5,11,4,20576
2030,5,11,5,19600
2030,5,11,6,19857
2030,5,11,7,19873
2030,5,11,8,19908
2030,5,11,9,20647
2030,5,11,10,22028
2030,5,11,11,22716
2030,5,11,12,22964
2030,5,11,13,22961
2030,5,11,14,22882
2030,5,11,15,22493
2030,5,11,16,22664
2030,5,11,17,22736
2030,5,11,18,22677
2030,5,11,19,22835
2030,5,11,20,22800
2030,5,11,21,22942
2030,5,11,22,22991
2030,5,11,23,23214
2030,5,11,24,23742
2030,5,12,1,23528
2030,5,12,2,22851
2030,5,12,3,21586
2030,5,12,4,20471
2030,5,12,5,19766
2030,5,12,6,19476
2030,5,12,7,19402
2030,5,12,8,19658
2030,5,12,9,20494
2030,5,12,10,22105
2030,5,12,11,22609
2030,5,12,12,22843
2030,5,12,13,22711
2030,5,12,14,22698
2030,5,12,15,22600
2030,5,12,16,22611
2030,5,12,17,22760
2030,5,12,18,22649
2030,5,12,19,22484
2030,5,12,20,22696
2030,5,12,21,22869
2030,5,12,22,22805
2030,5,12,23,22866
2030,5,12,24,23378
2030,5,13,1,23265
2030,5,13,2,22556
2030,5,13,3,21563
2030,5,13,4,20372
2030,5,13,5,19847
2030,5,13,6,19249
2030,5,13,7,19147
2030,5,13,8,19171
2030,5,13,9,19596
2030,5,13,10,20153
2030,5,13,11,21087
2030,5,13,12,21827
2030,5,13,13,22403
2030,5,13,14,22340
2030,5,13,15,22158
2030,5,13,16,22213
2030,5,13,17,22136
2030,5,13,18,22153
2030,5,13,19,22054
2030,5,13,20,22165
2030,5,13,21,22351
2030,5,13,22,22405
2030,5,13,23,22438
2030,5,13,24,23125
2030,5,14,1,23182
2030,5,14,2,22631
2030,5,14,3,21249
2030,5,14,4,20173
2030,5,14,5,19377
2030,5,14,6,19061
2030,5,14,7,18868
2030,5,14,8,18788
2030,5,14,9,19224
2030,5,14,10,19620
2030,5,14,11,20493
2030,5,14,12,21512
2030,5,14,13,21479
2030,5,14,14,21567
2030,5,14,15,21260
2030,5,14,16,21231
2030,5,14,17,21203
2030,5,14,18,21233
2030,5,14,19,21359
2030,5,14,20,21907
2030,5,14,21,21838
2030,5,14,22,22217
2030,5,14,23,22377
2030,5,14,24,22996
2030,5,15,1,22969
2030,5,15,2,21865
2030,5,15,3,20680
2030,5,15,4,19650
2030,5,15,5,18850
2030,5,15,6,18444
2030,5,15,7,18493
2030,5,15,8,18501
2030,5,15,9,19723
2030,5,15,10,21240
2030,5,15,11,22400
2030,5,15,12,22673
2030,5,15,13,22878
2030,5,15,14,22709
2030,5,15,15,22258
2030,5,15,16,22513
2030,5,15,17,22405
2030,5,15,18,22209
2030,5,15,19,22515
2030,5,15,20,22508
2030,5,15,21,22604
2030,5,15,22,22738
2030,5,15,23,22867
2030,5,15,24,23237
2030,5,16,1,23247
2030,5,16,2,22413
2030,5,16,3,21139
2030,5,16,4,19856
2030,5,16,5,19218
2030,5,16,6,18890
2030,5,16,7,18854
2030,5,16,8,19036
2030,5,16,9,20184
2030,5,16,10,21794
2030,5,16,11,22447
2030,5,16,12,22826
2030,5,16,13,22853
2030,5,16,14,22768
2030,5,16,15,22695
2030,5,16,16,22827
2030,5,16,17,22883
2030,5,16,18,22759
2030,5,16,19,22805
2030,5,16,20,22812
2030,5,16,21,22793
2030,5,16,22,22912
2030,5,16,23,22970
2030,5,16,24,23418
2030,5,17,1,23220
2030,5,17,2,22339
2030,5,17,3,21109
2030,5,17,4,19892
2030,5,17,5,19424
2030,5,17,6,19140
2030,5,17,7,19139
2030,5,17,8,19163
2030,5,17,9,20169
2030,5,17,10,21743
2030,5,17,11,22534
2030,5,17,12,22883
2030,5,17,13,22961
2030,5,17,14,22816
2030,5,17,15,22558
2030,5,17,16,22608
2030,5,17,17,22532
2030,5,17,18,22545
2030,5,17,19,22518
2030,5,17,20,22595
2030,5,17,21,22642
2030,5,17,22,22889
2030,5,17,23,22936
2030,5,17,24,23419
2030,5,18,1,23306
2030,5,18,2,22393
2030,5,18,3,21319
2030,5,18,4,19920
2030,5,18,5,19233
2030,5,18,6,19015
2030,5,18,7,19052
2030,5,18,8,19087
2030,5,18,9,20096
2030,5,18,10,21834
2030,5,18,11,22419
2030,5,18,12,22838
2030,5,18,13,22823
2030,5,18,14,22708
2030,5,18,15,22681
2030,5,18,16,22601
2030,5,18,17,22623
2030,5,18,18,22541
2030,5,18,19,22511
2030,5,18,20,22705
2030,5,18,21,22704
2030,5,18,22,22805
2030,5,18,23,22817
2030,5,18,24,23243
2030,5,19,1,23298
2030,5,19,2,22573
2030,5,19,3,21213
2030,5,19,4,20273
2030,5,19,5,19192
2030,5,19,6,19213
2030,5,19,7,18834
2030,5,19,8,19165
2030,5,19,9,20155
2030,5,19,10,21544
2030,5,19,11,22366
2030,5,19,12,22750
2030,5,19,13,22709
2030,5,19,14,22533
2030,5,19,15,22220
2030,5,19,16,22230
2030,5,19,17,22141
2030,5,19,18,22019
2030,5,19,19,21891
2030,5,19,20,22086
2030,5,19,21,22412
2030,5,19,22,22468
2030,5,19,23,22627
2030,5,19,24,23080
2030,5,20,1,23222
2030,5,20,2,22486
2030,5,20,3,21406
2030,5,20,4,20164
2030,5,20,5,19347
2030,5,20,6,18966
2030,5,20,7,19008
2030,5,20,8,18742
2030,5,20,9,19139
2030,5,20,10,19926
2030,5,20,11,20861
2030,5,20,12,21387
2030,5,20,13,21598
2030,5,20,14,21561
2030,5,20,15,21292
2030,5,20,16,21335
2030,5,20,17,21240
2030,5,20,18,21396
2030,5,20,19,21554
2030,5,20,20,21847
2030,5,20,21,21997
2030,5,20,22,22120
2030,5,20,23,22182
2030,5,20,24,22894
2030,5,21,1,22905
2030,5,21,2,22047
2030,5,21,3,20840
2030,5,21,4,19927
2030,5,21,5,18835
2030,5,21,6,18592
2030,5,21,7,18358
2030,5,21,8,18233
2030,5,21,9,18591
2030,5,21,10,19275
2030,5,21,11,19709
2030,5,21,12,20289
2030,5,21,13,20978
2030,5,21,14,21022
2030,5,21,15,21397
2030,5,21,16,21078
2030,5,21,17,20978
2030,5,21,18,20851
2030,5,21,19,20839
2030,5,21,20,21434
2030,5,21,21,21638
2030,5,21,22,22056
2030,5,21,23,22188
2030,5,21,24,22894
2030,5,22,1,22998
2030,5,22,2,22221
2030,5,22,3,19830
2030,5,22,4,19518
2030,5,22,5,18868
2030,5,22,6,18373
2030,5,22,7,18313
2030,5,22,8,18496
2030,5,22,9,19532
2030,5,22,10,21183
2030,5,22,11,22240
2030,5,22,12,22627
2030,5,22,13,22794
2030,5,22,14,22670
2030,5,22,15,22481
2030,5,22,16,22709
2030,5,22,17,22449
2030,5,22,18,22337
2030,5,22,19,22341
2030,5,22,20,22561
2030,5,22,21,22588
2030,5,22,22,22827
2030,5,22,23,22749
2030,5,22,24,23273
2030,5,23,1,23286
2030,5,23,2,22489
2030,5,23,3,21024
2030,5,23,4,19889
2030,5,23,5,19129
2030,5,23,6,18954
2030,5,23,7,18764
2030,5,23,8,18790
2030,5,23,9,19591
2030,5,23,10,21346
2030,5,23,11,22095
2030,5,23,12,22574
2030,5,23,13,22268
2030,5,23,14,22119
2030,5,23,15,22088
2030,5,23,16,21998
2030,5,23,17,21804
2030,5,23,18,21711
2030,5,23,19,21902
2030,5,23,20,22166
2030,5,23,21,22273
2030,5,23,22,22523
2030,5,23,23,22640
2030,5,23,24,23212
2030,5,24,1,23368
2030,5,24,2,22391
2030,5,24,3,20809
2030,5,24,4,19606
2030,5,24,5,19030
2030,5,24,6,18803
2030,5,24,7,19045
2030,5,24,8,18976
2030,5,24,9,19874
2030,5,24,10,21470
2030,5,24,11,22235
2030,5,24,12,22666
2030,5,24,13,22689
2030,5,24,14,22596
2030,5,24,15,22222
2030,5,24,16,22124
2030,5,24,17,22249
2030,5,24,18,22167
2030,5,24,19,22221
2030,5,24,20,22258
2030,5,24,21,22560
2030,5,24,22,22691
2030,5,24,23,22768
2030,5,24,24,23220
2030,5,25,1,23417
2030,5,25,2,22568
2030,5,25,3,21200
2030,5,25,4,19982
2030,5,25,5,19333
2030,5,25,6,19146
2030,5,25,7,18993
2030,5,25,8,18875
2030,5,25,9,20237
2030,5,25,10,21839
2030,5,25,11,22428
2030,5,25,12,22673
2030,5,25,13,22769
2030,5,25,14,22721
2030,5,25,15,22376
2030,5,25,16,22517
2030,5,25,17,22690
2030,5,25,18,22669
2030,5,25,19,22648
2030,5,25,20,22612
2030,5,25,21,22737
2030,5,25,22,22818
2030,5,25,23,22824
2030,5,25,24,23316
2030,5,26,1,23358
2030,5,26,2,22611
2030,5,26,3,21043
2030,5,26,4,19909
2030,5,26,5,19423
2030,5,26,6,19175
2030,5,26,7,18931
2030,5,26,8,18907
2030,5,26,9,19984
2030,5,26,10,21379
2030,5,26,11,22292
2030,5,26,12,22717
2030,5,26,13,22723
2030,5,26,14,22740
